,UserID,CardNumbers,CardType
3109,3109,9599131200467419,MASTERCARD
3110,3110,2572996022859690,MASTERCARD
3111,3111,2834384467743947,MASTERCARD
3112,3112,1099890714789373,VISA
3113,3113,7175129852657961,VISA
3114,3114,9474866354017176,VISA
3115,3115,6146743572676277,American Express
3116,3116,5356855977120625,Discover
3117,3117,1584865837271423,MASTERCARD
3118,3118,5949877894414894,VISA
3119,3119,2230320887456171,American Express
3120,3120,6761083911801744,VISA
3121,3121,2895854244441344,American Express
3122,3122,2337129398246768,VISA
3123,3123,8299730613312973,American Express
3124,3124,2234336778766473,MASTERCARD
3125,3125,2422841547889349,Discover
3126,3126,4186672557095909,MASTERCARD
3127,3127,3623664950912772,VISA
3128,3128,7575148352599670,VISA
3129,3129,3189629226091485,VISA
3130,3130,9177336427921482,VISA
3131,3131,8733005210870033,American Express
3132,3132,7749719295125869,VISA
3133,3133,2259023008370536,Discover
3134,3134,3552079447145466,MASTERCARD
3135,3135,7635406594969031,American Express
3136,3136,9151010846961452,American Express
3137,3137,5082622542644524,VISA
3138,3138,8969762272523540,American Express
3139,3139,9658845447724617,Discover
3140,3140,7664400102162041,MASTERCARD
3141,3141,1957437217749507,American Express
3142,3142,6425974717414551,MASTERCARD
3143,3143,9396278613214433,Discover
3144,3144,4826784545333863,MASTERCARD
3145,3145,3956341275093448,VISA
3146,3146,9768148466547219,Discover
3147,3147,3862349951380474,MASTERCARD
3148,3148,8874398094116360,MASTERCARD
3149,3149,2895418191587976,VISA
3150,3150,6071887865301288,MASTERCARD
3151,3151,8082645983111704,Discover
3152,3152,1174202221263580,VISA
3153,3153,5361999664521029,Discover
3154,3154,5878200097452909,VISA
3155,3155,6966619088234750,MASTERCARD
3156,3156,5818445645999590,American Express
3157,3157,9556744472009718,VISA
3158,3158,7792565953040759,American Express
3159,3159,2216675120325577,VISA
3160,3160,7149018704015847,MASTERCARD
3161,3161,9704566708592031,Discover
3162,3162,1152553009727505,MASTERCARD
3163,3163,7148880247958127,MASTERCARD
3164,3164,2474284649177588,MASTERCARD
3165,3165,9452295666959931,American Express
3166,3166,6397235411754955,MASTERCARD
3167,3167,5629692925372138,VISA
3168,3168,3110604559722055,American Express
3169,3169,7124003114585841,MASTERCARD
3170,3170,7509218438701552,MASTERCARD
3171,3171,5983115706663421,VISA
3172,3172,4687124358264278,MASTERCARD
3173,3173,6150393647669953,MASTERCARD
3174,3174,8171116323012381,VISA
3175,3175,2025405607681262,Discover
3176,3176,2928583036882626,Discover
3177,3177,3328922242776766,Discover
3178,3178,8490194928831663,MASTERCARD
3179,3179,4582216578083908,MASTERCARD
3180,3180,5600896003862073,MASTERCARD
3181,3181,9403488145020377,American Express
3182,3182,9432595954943260,MASTERCARD
3183,3183,2031342668752094,Discover
3184,3184,7489660402950587,MASTERCARD
3185,3185,8791665878399379,VISA
3186,3186,8053639671700875,VISA
3187,3187,8829167757652446,MASTERCARD
3188,3188,3276097405868306,Discover
3189,3189,9780946940451240,American Express
3190,3190,7675100183005448,American Express
3191,3191,4560154141316992,VISA
3192,3192,3689897466436650,American Express
3193,3193,4069663336349224,Discover
3194,3194,7417386126496965,American Express
3195,3195,2197131050390004,MASTERCARD
3196,3196,4407085683121254,Discover
3197,3197,3644832682815261,American Express
3198,3198,3493056063288306,Discover
3199,3199,8628007581315133,VISA
3200,3200,3148696769402025,MASTERCARD
3201,3201,2310704378048848,VISA
3202,3202,2545133402529454,American Express
3203,3203,3307746091281710,MASTERCARD
3204,3204,7035283838708188,VISA
3205,3205,1424031305353067,Discover
3206,3206,4965452691166867,American Express
3207,3207,7948218215234489,Discover
3208,3208,2785558567555629,VISA
3209,3209,4160769391638997,American Express
3210,3210,3261144021684134,MASTERCARD
3211,3211,8885884634222118,MASTERCARD
3212,3212,1992009802782082,VISA
3213,3213,3715005639679011,Discover
3214,3214,6121206001019555,MASTERCARD
3215,3215,8463807913146037,VISA
3216,3216,5970601148448779,VISA
3217,3217,1171567720153936,Discover
3218,3218,4613811489517005,MASTERCARD
3219,3219,2557375554105415,VISA
3220,3220,1861418934481468,Discover
3221,3221,5926682800950522,MASTERCARD
3222,3222,6377865608580723,American Express
3223,3223,3887085723583466,Discover
3224,3224,5552144440712894,VISA
3225,3225,2523287760466632,American Express
3226,3226,8168230900615724,American Express
3227,3227,1258237187012583,American Express
3228,3228,8911234554271336,MASTERCARD
3229,3229,3582512034996985,MASTERCARD
3230,3230,6989036491170682,American Express
3231,3231,1164687196398733,Discover
3232,3232,5876917768090975,VISA
3233,3233,3579945933569818,Discover
3234,3234,8451959107009379,MASTERCARD
3235,3235,5262532309337073,MASTERCARD
3236,3236,8492928264878036,MASTERCARD
3237,3237,3002070887773742,VISA
3238,3238,8155916776796504,Discover
3239,3239,7567567470170815,MASTERCARD
3240,3240,7358569743286707,Discover
3241,3241,3253510679494045,American Express
3242,3242,9307886022374583,VISA
3243,3243,6987170852047608,MASTERCARD
3244,3244,5432098221637919,MASTERCARD
3245,3245,9282212297929777,MASTERCARD
3246,3246,6696412296749135,American Express
3247,3247,3795903345384608,American Express
3248,3248,6838134805533459,MASTERCARD
3249,3249,1013686787094081,VISA
3250,3250,2075542296588023,Discover
3251,3251,5913008521592323,American Express
3252,3252,3084294799904037,MASTERCARD
3253,3253,6332090038062143,MASTERCARD
3254,3254,4521855177708114,American Express
3255,3255,3207954447405217,MASTERCARD
3256,3256,2988378390297755,Discover
3257,3257,4020275932762247,MASTERCARD
3258,3258,3965871215794646,MASTERCARD
3259,3259,9372894826513730,MASTERCARD
3260,3260,8830314422467971,MASTERCARD
3261,3261,4958103279085103,MASTERCARD
3262,3262,4207661855795997,VISA
3263,3263,1816950356005096,MASTERCARD
3264,3264,5476148250166397,Discover
3265,3265,7674197911676383,Discover
3266,3266,2676871155588169,American Express
3267,3267,3128354395857083,Discover
3268,3268,7063222488671195,Discover
3269,3269,4686721838767132,American Express
3270,3270,7448964569830050,MASTERCARD
3271,3271,2424769822001629,Discover
3272,3272,7625088478179581,Discover
3273,3273,6702827863490091,American Express
3274,3274,6176584760414601,Discover
3275,3275,1951759581181640,MASTERCARD
3276,3276,4332268294294131,Discover
3277,3277,2109301255756368,Discover
3278,3278,7098837197446525,MASTERCARD
3279,3279,1219315842868653,American Express
3280,3280,8989987203039170,MASTERCARD
3281,3281,8123996150419240,Discover
3282,3282,9701460642832410,American Express
3283,3283,6554018540857487,American Express
3284,3284,7836399792259592,Discover
3285,3285,6234282483955957,Discover
3286,3286,4325667733181435,Discover
3287,3287,7416391350976508,MASTERCARD
3288,3288,3799727715248207,MASTERCARD
3289,3289,2190370208440004,VISA
3290,3290,6993855504267560,VISA
3291,3291,4823497562746113,Discover
3292,3292,5297717359269190,American Express
3293,3293,3225837897578521,MASTERCARD
3294,3294,2736539303366041,MASTERCARD
3295,3295,2148197728083674,MASTERCARD
3296,3296,8204169736939863,Discover
3297,3297,4146172843097318,VISA
3298,3298,7733791826092220,Discover
3299,3299,4815342519117918,MASTERCARD
3300,3300,2009631819187879,VISA
3301,3301,3473580317021243,MASTERCARD
3302,3302,7017428319757210,American Express
3303,3303,6899236682639135,Discover
3304,3304,6306782384109464,VISA
3305,3305,6606316433251408,Discover
3306,3306,9180949228794296,Discover
3307,3307,2686167953994667,Discover
3308,3308,7325846547729197,MASTERCARD
3309,3309,8434598917595315,Discover
3310,3310,7350344724713823,MASTERCARD
3311,3311,3830067292560838,American Express
3312,3312,3625500841961303,Discover
3313,3313,9105192925625162,Discover
3314,3314,6313703488409884,MASTERCARD
3315,3315,2699659235113113,American Express
3316,3316,5275709567890649,MASTERCARD
3317,3317,6033131904800582,VISA
3318,3318,7921241423426224,MASTERCARD
3319,3319,1271647546858589,Discover
3320,3320,3857393422198371,American Express
3321,3321,5406372099925555,VISA
3322,3322,3069769589175253,Discover
3323,3323,9170137079436808,VISA
3324,3324,4097457374441073,American Express
3325,3325,9499482530868601,MASTERCARD
3326,3326,8871711869994566,Discover
3327,3327,8747652215263062,American Express
3328,3328,9079779967371416,VISA
3329,3329,4422136899869036,Discover
3330,3330,1966605782903728,American Express
3331,3331,7626766470409125,VISA
3332,3332,8825522501376535,MASTERCARD
3333,3333,6445235438174115,VISA
3334,3334,1091380152541978,American Express
3335,3335,5393504191770941,Discover
3336,3336,4187574024750264,Discover
3337,3337,8696715288392886,VISA
3338,3338,2790090824194903,MASTERCARD
3339,3339,2332052899032121,Discover
3340,3340,1218644754612565,Discover
3341,3341,1306380088851220,MASTERCARD
3342,3342,8176384671298188,VISA
3343,3343,6831904641382386,MASTERCARD
3344,3344,6974143732120074,MASTERCARD
3345,3345,3944917478061616,Discover
3346,3346,9191857779153038,MASTERCARD
3347,3347,6647906253330928,American Express
3348,3348,9468314794232193,Discover
3349,3349,4371079532994752,MASTERCARD
3350,3350,1578882638983588,VISA
3351,3351,3091340910603086,Discover
3352,3352,7208154567713314,MASTERCARD
3353,3353,2876249321641840,American Express
3354,3354,3147088714849881,Discover
3355,3355,1966567741196648,VISA
3356,3356,5251380115678383,VISA
3357,3357,3836677962901318,American Express
3358,3358,1039409889284899,VISA
3359,3359,6308023868561675,American Express
3360,3360,9375255605503923,VISA
3361,3361,5139385796830498,American Express
3362,3362,7259998305060626,Discover
3363,3363,4925949580067068,Discover
3364,3364,5682030343633649,MASTERCARD
3365,3365,9363536315882311,MASTERCARD
3366,3366,2425772879519289,American Express
3367,3367,8981026131690547,American Express
3368,3368,3488808084508147,MASTERCARD
3369,3369,9798158541582079,VISA
3370,3370,9997041136969130,American Express
3371,3371,4647594396888036,VISA
3372,3372,7915490137743834,MASTERCARD
3373,3373,8140568159996710,Discover
3374,3374,2744578010822339,Discover
3375,3375,9218117025090734,American Express
3376,3376,8288552149627656,Discover
3377,3377,3431518084552455,MASTERCARD
3378,3378,6979046035881671,Discover
3379,3379,7471957900312030,American Express
3380,3380,5224727869532907,Discover
3381,3381,1046592421496665,MASTERCARD
3382,3382,9633199042992561,MASTERCARD
3383,3383,9552533501692791,American Express
3384,3384,7230045534682274,American Express
3385,3385,3815727169955428,American Express
3386,3386,2143356392673484,MASTERCARD
3387,3387,5740594403313618,American Express
3388,3388,1880762942242335,Discover
3389,3389,6069192450134436,American Express
3390,3390,2860273318414109,American Express
3391,3391,9324055707246492,MASTERCARD
3392,3392,6477199899740957,Discover
3393,3393,9819705555862982,VISA
3394,3394,1484531134045233,American Express
3395,3395,9973556117494102,VISA
3396,3396,7923469312714810,Discover
3397,3397,2457111087305356,Discover
3398,3398,1708841832340452,Discover
3399,3399,7562709915424629,Discover
3400,3400,5823368879291042,American Express
3401,3401,8105180329750461,VISA
3402,3402,6913563968747386,MASTERCARD
3403,3403,6165890730151342,VISA
3404,3404,1340458794620617,VISA
3405,3405,2335592593101364,Discover
3406,3406,1962359266737000,Discover
3407,3407,1117163331324302,Discover
3408,3408,7138254487547525,MASTERCARD
3409,3409,7509867610567864,VISA
3410,3410,6383356247621579,VISA
3411,3411,2200982586357554,American Express
3412,3412,2147780435085872,Discover
3413,3413,5617782463749161,American Express
3414,3414,3583370196713402,American Express
3415,3415,5741108045413310,MASTERCARD
3416,3416,8975882276325232,VISA
3417,3417,2272901761931976,VISA
3418,3418,8889611825258658,VISA
3419,3419,1078430994056605,Discover
3420,3420,9985908434511561,American Express
3421,3421,8264766103699610,Discover
3422,3422,4910051651142105,VISA
3423,3423,3247194593206374,VISA
3424,3424,3985226336937589,VISA
3425,3425,9047238199657542,VISA
3426,3426,7319239369897375,American Express
3427,3427,6428579729015612,VISA
3428,3428,3142748574486852,American Express
3429,3429,8950731339792750,VISA
3430,3430,4467650341188204,VISA
3431,3431,8369629633057268,Discover
3432,3432,2146828605915205,MASTERCARD
3433,3433,7524638666750127,VISA
3434,3434,8396686667711212,MASTERCARD
3435,3435,6181704457123226,MASTERCARD
3436,3436,5756796458195729,MASTERCARD
3437,3437,1931507123571045,American Express
3438,3438,9664176282303721,VISA
3439,3439,1767899294452840,Discover
3440,3440,9623880739131297,MASTERCARD
3441,3441,1880136370597366,American Express
3442,3442,7444270198489016,American Express
3443,3443,6028527706991283,MASTERCARD
3444,3444,2605974096106348,Discover
3445,3445,4724722053926167,MASTERCARD
3446,3446,3763053854236411,VISA
3447,3447,7809066084326969,Discover
3448,3448,4817486454756649,American Express
3449,3449,1345279790337402,Discover
3450,3450,9414398446773852,Discover
3451,3451,6911432867206446,VISA
3452,3452,7601925741033948,VISA
3453,3453,8423025531956113,VISA
3454,3454,8923120786335150,MASTERCARD
3455,3455,9756330607616894,MASTERCARD
3456,3456,8864009444617511,VISA
3457,3457,2254705194254326,American Express
3458,3458,1804124048065450,VISA
3459,3459,1691950499024551,MASTERCARD
3460,3460,5256588528291948,Discover
3461,3461,9659583365118220,MASTERCARD
3462,3462,3966091748413012,American Express
3463,3463,1332414034265674,American Express
3464,3464,6013222227892646,MASTERCARD
3465,3465,4934024247883027,MASTERCARD
3466,3466,6879284630518681,Discover
3467,3467,6963882185303766,VISA
3468,3468,4918136938313561,Discover
3469,3469,5200489004371535,American Express
3470,3470,2799603047238977,MASTERCARD
3471,3471,6377853090920062,VISA
3472,3472,1599177274019776,VISA
3473,3473,5609429147460207,VISA
3474,3474,6314034842455503,VISA
3475,3475,2405228977283966,MASTERCARD
3476,3476,4976969180535598,American Express
3477,3477,9968249222104939,VISA
3478,3478,4665995338663182,VISA
3479,3479,1447908015968973,MASTERCARD
3480,3480,2192222767267766,Discover
3481,3481,2491430604331239,VISA
3482,3482,2051283021392618,Discover
3483,3483,3433929838393742,MASTERCARD
3484,3484,5451702354725434,American Express
3485,3485,8406529749407726,Discover
3486,3486,7630383720580727,American Express
3487,3487,4683600252118688,MASTERCARD
3488,3488,9391230261106904,VISA
3489,3489,2227500240731900,Discover
3490,3490,9350734545361569,VISA
3491,3491,8190532540069620,MASTERCARD
3492,3492,9249738913960559,Discover
3493,3493,4325237428806499,MASTERCARD
3494,3494,9006071702505370,VISA
3495,3495,2944549126243146,American Express
3496,3496,8717494490255675,VISA
3497,3497,5268819544861057,American Express
3498,3498,9361974893409355,VISA
3499,3499,2713540507974515,Discover
3500,3500,1969565936923439,Discover
3501,3501,1075691357811856,MASTERCARD
3502,3502,9603812775832359,American Express
3503,3503,6509177465182493,Discover
3504,3504,9294785129370066,American Express
3505,3505,2888166688243168,Discover
3506,3506,9878151924987655,MASTERCARD
3507,3507,5555210064838151,MASTERCARD
3508,3508,8316754363323880,VISA
3509,3509,6092532517770923,American Express
3510,3510,4929890408277732,MASTERCARD
3511,3511,9332537385144025,MASTERCARD
3512,3512,5118669613501897,Discover
3513,3513,3630809453461811,Discover
3514,3514,6179085030022643,MASTERCARD
3515,3515,4296595349785576,VISA
3516,3516,1224563600968299,MASTERCARD
3517,3517,5066084950022405,MASTERCARD
3518,3518,1604566868080199,American Express
3519,3519,6881399688912026,VISA
3520,3520,3856803553291563,Discover
3521,3521,1805095069868025,American Express
3522,3522,8267918711444762,VISA
3523,3523,7992961330001240,VISA
3524,3524,3172170914608157,MASTERCARD
3525,3525,5888179019523077,MASTERCARD
3526,3526,8528743883291013,Discover
3527,3527,6956488758275334,MASTERCARD
3528,3528,7457850412753173,American Express
3529,3529,6682833472047598,American Express
